,model,ds_type,noise_levels,n_samples,k_folds,regularization_value,TRE,TESTE,E_DIFF
935,log_reg,circles,0.2,1000,3,10.0,0.5177777777777778,0.54,-0.022222222222222254
936,log_reg,circles,0.2,1000,3,100.0,0.5177777777777778,0.54,-0.022222222222222254
937,log_reg,circles,0.2,1000,3,1000.0,0.5177777777777778,0.54,-0.022222222222222254
938,log_reg,circles,0.2,1000,4,0.001,0.4766666666666667,0.45,0.026666666666666672
939,log_reg,circles,0.2,1000,4,0.01,0.5322222222222223,0.52,0.012222222222222245
940,log_reg,circles,0.2,1000,4,0.1,0.5344444444444445,0.55,-0.015555555555555545
941,log_reg,circles,0.2,1000,4,1.0,0.5311111111111111,0.55,-0.018888888888888955
942,log_reg,circles,0.2,1000,4,10.0,0.5322222222222223,0.55,-0.01777777777777778
943,log_reg,circles,0.2,1000,4,100.0,0.5322222222222223,0.55,-0.01777777777777778
944,log_reg,circles,0.2,1000,4,1000.0,0.5322222222222223,0.55,-0.01777777777777778
945,log_reg,circles,0.2,1000,5,0.001,0.49777777777777776,0.43,0.06777777777777777
946,log_reg,circles,0.2,1000,5,0.01,0.5333333333333333,0.48,0.053333333333333344
947,log_reg,circles,0.2,1000,5,0.1,0.5366666666666666,0.48,0.05666666666666664
948,log_reg,circles,0.2,1000,5,1.0,0.5366666666666666,0.48,0.05666666666666664
949,log_reg,circles,0.2,1000,5,10.0,0.5366666666666666,0.49,0.046666666666666634
950,log_reg,circles,0.2,1000,5,100.0,0.5366666666666666,0.49,0.046666666666666634
951,log_reg,circles,0.2,1000,5,1000.0,0.5366666666666666,0.49,0.046666666666666634
952,log_reg,circles,0.2,1000,6,0.001,0.5422222222222223,0.53,0.012222222222222245
953,log_reg,circles,0.2,1000,6,0.01,0.5322222222222223,0.53,0.0022222222222222365
954,log_reg,circles,0.2,1000,6,0.1,0.5322222222222223,0.52,0.012222222222222245
955,log_reg,circles,0.2,1000,6,1.0,0.5344444444444445,0.53,0.004444444444444473
956,log_reg,circles,0.2,1000,6,10.0,0.5344444444444445,0.52,0.014444444444444482
957,log_reg,circles,0.2,1000,6,100.0,0.5344444444444445,0.52,0.014444444444444482
958,log_reg,circles,0.2,1000,6,1000.0,0.5344444444444445,0.52,0.014444444444444482
959,log_reg,circles,0.2,1000,7,0.001,0.5488888888888889,0.6,-0.05111111111111111
960,log_reg,circles,0.2,1000,7,0.01,0.5333333333333333,0.58,-0.046666666666666634
961,log_reg,circles,0.2,1000,7,0.1,0.5288888888888889,0.58,-0.05111111111111111
962,log_reg,circles,0.2,1000,7,1.0,0.5288888888888889,0.58,-0.05111111111111111
963,log_reg,circles,0.2,1000,7,10.0,0.5288888888888889,0.58,-0.05111111111111111
964,log_reg,circles,0.2,1000,7,100.0,0.5288888888888889,0.58,-0.05111111111111111
965,log_reg,circles,0.2,1000,7,1000.0,0.5288888888888889,0.58,-0.05111111111111111
966,log_reg,circles,0.2,1000,8,0.001,0.5455555555555556,0.52,0.025555555555555554
967,log_reg,circles,0.2,1000,8,0.01,0.5377777777777778,0.52,0.01777777777777778
968,log_reg,circles,0.2,1000,8,0.1,0.5433333333333333,0.53,0.013333333333333308
969,log_reg,circles,0.2,1000,8,1.0,0.5411111111111111,0.53,0.011111111111111072
970,log_reg,circles,0.2,1000,8,10.0,0.5411111111111111,0.53,0.011111111111111072
971,log_reg,circles,0.2,1000,8,100.0,0.5411111111111111,0.53,0.011111111111111072
972,log_reg,circles,0.2,1000,8,1000.0,0.5411111111111111,0.53,0.011111111111111072
973,log_reg,circles,0.2,1000,9,0.001,0.5377777777777778,0.49,0.04777777777777781
974,log_reg,circles,0.2,1000,9,0.01,0.5277777777777778,0.51,0.01777777777777778
975,log_reg,circles,0.2,1000,9,0.1,0.5311111111111111,0.51,0.02111111111111108
976,log_reg,circles,0.2,1000,9,1.0,0.5311111111111111,0.51,0.02111111111111108
977,log_reg,circles,0.2,1000,9,10.0,0.5311111111111111,0.51,0.02111111111111108
978,log_reg,circles,0.2,1000,9,100.0,0.5311111111111111,0.51,0.02111111111111108
979,log_reg,circles,0.2,1000,9,1000.0,0.5311111111111111,0.51,0.02111111111111108
980,log_reg,circles,0.2,10000,0,0.001,0.5242222222222223,0.494,0.03022222222222226
981,log_reg,circles,0.2,10000,0,0.01,0.5112222222222222,0.486,0.025222222222222257
982,log_reg,circles,0.2,10000,0,0.1,0.5105555555555555,0.489,0.02155555555555555
983,log_reg,circles,0.2,10000,0,1.0,0.5102222222222222,0.489,0.021222222222222253
984,log_reg,circles,0.2,10000,0,10.0,0.5102222222222222,0.489,0.021222222222222253
985,log_reg,circles,0.2,10000,0,100.0,0.5102222222222222,0.489,0.021222222222222253
986,log_reg,circles,0.2,10000,0,1000.0,0.5102222222222222,0.489,0.021222222222222253
987,log_reg,circles,0.2,10000,1,0.001,0.504,0.464,0.03999999999999998
988,log_reg,circles,0.2,10000,1,0.01,0.5078888888888888,0.466,0.04188888888888881
989,log_reg,circles,0.2,10000,1,0.1,0.5135555555555555,0.47,0.04355555555555557
990,log_reg,circles,0.2,10000,1,1.0,0.5145555555555555,0.472,0.04255555555555557
991,log_reg,circles,0.2,10000,1,10.0,0.5146666666666667,0.472,0.04266666666666674
992,log_reg,circles,0.2,10000,1,100.0,0.5146666666666667,0.472,0.04266666666666674
993,log_reg,circles,0.2,10000,1,1000.0,0.5146666666666667,0.472,0.04266666666666674
994,log_reg,circles,0.2,10000,2,0.001,0.4622222222222222,0.434,0.028222222222222204
995,log_reg,circles,0.2,10000,2,0.01,0.4713333333333333,0.454,0.01733333333333331
996,log_reg,circles,0.2,10000,2,0.1,0.4741111111111111,0.447,0.027111111111111086
997,log_reg,circles,0.2,10000,2,1.0,0.474,0.448,0.025999999999999968
998,log_reg,circles,0.2,10000,2,10.0,0.474,0.448,0.025999999999999968
999,log_reg,circles,0.2,10000,2,100.0,0.474,0.448,0.025999999999999968
1000,log_reg,circles,0.2,10000,2,1000.0,0.474,0.448,0.025999999999999968
1001,log_reg,circles,0.2,10000,3,0.001,0.5041111111111111,0.511,-0.006888888888888944
1002,log_reg,circles,0.2,10000,3,0.01,0.5037777777777778,0.505,-0.0012222222222222356
1003,log_reg,circles,0.2,10000,3,0.1,0.5035555555555555,0.507,-0.003444444444444472
1004,log_reg,circles,0.2,10000,3,1.0,0.5037777777777778,0.507,-0.0032222222222222374
1005,log_reg,circles,0.2,10000,3,10.0,0.5037777777777778,0.507,-0.0032222222222222374
1006,log_reg,circles,0.2,10000,3,100.0,0.5037777777777778,0.507,-0.0032222222222222374
1007,log_reg,circles,0.2,10000,3,1000.0,0.5037777777777778,0.507,-0.0032222222222222374
1008,log_reg,circles,0.2,10000,4,0.001,0.4697777777777778,0.472,-0.002222222222222181
1009,log_reg,circles,0.2,10000,4,0.01,0.4905555555555556,0.484,0.006555555555555592
1010,log_reg,circles,0.2,10000,4,0.1,0.4925555555555556,0.483,0.009555555555555595
1011,log_reg,circles,0.2,10000,4,1.0,0.493,0.483,0.010000000000000009
1012,log_reg,circles,0.2,10000,4,10.0,0.493,0.483,0.010000000000000009
1013,log_reg,circles,0.2,10000,4,100.0,0.493,0.483,0.010000000000000009
1014,log_reg,circles,0.2,10000,4,1000.0,0.493,0.483,0.010000000000000009
1015,log_reg,circles,0.2,10000,5,0.001,0.5016666666666667,0.473,0.02866666666666673
1016,log_reg,circles,0.2,10000,5,0.01,0.5013333333333333,0.474,0.02733333333333332
1017,log_reg,circles,0.2,10000,5,0.1,0.5015555555555555,0.473,0.028555555555555556
1018,log_reg,circles,0.2,10000,5,1.0,0.5015555555555555,0.474,0.027555555555555555
1019,log_reg,circles,0.2,10000,5,10.0,0.5015555555555555,0.474,0.027555555555555555
1020,log_reg,circles,0.2,10000,5,100.0,0.5015555555555555,0.474,0.027555555555555555
1021,log_reg,circles,0.2,10000,5,1000.0,0.5015555555555555,0.474,0.027555555555555555
1022,log_reg,circles,0.2,10000,6,0.001,0.504,0.482,0.02200000000000002
1023,log_reg,circles,0.2,10000,6,0.01,0.5041111111111111,0.48,0.024111111111111083
1024,log_reg,circles,0.2,10000,6,0.1,0.5042222222222222,0.481,0.023222222222222255
1025,log_reg,circles,0.2,10000,6,1.0,0.5042222222222222,0.481,0.023222222222222255
1026,log_reg,circles,0.2,10000,6,10.0,0.5042222222222222,0.481,0.023222222222222255
1027,log_reg,circles,0.2,10000,6,100.0,0.5042222222222222,0.481,0.023222222222222255
1028,log_reg,circles,0.2,10000,6,1000.0,0.5042222222222222,0.481,0.023222222222222255
1029,log_reg,circles,0.2,10000,7,0.001,0.5086666666666667,0.488,0.020666666666666722
1030,log_reg,circles,0.2,10000,7,0.01,0.5462222222222223,0.55,-0.003777777777777769
1031,log_reg,circles,0.2,10000,7,0.1,0.5416666666666666,0.545,-0.0033333333333334103
1032,log_reg,circles,0.2,10000,7,1.0,0.5403333333333333,0.545,-0.004666666666666708
1033,log_reg,circles,0.2,10000,7,10.0,0.5405555555555556,0.545,-0.004444444444444473
1034,log_reg,circles,0.2,10000,7,100.0,0.5405555555555556,0.545,-0.004444444444444473
1035,log_reg,circles,0.2,10000,7,1000.0,0.5405555555555556,0.545,-0.004444444444444473
1036,log_reg,circles,0.2,10000,8,0.001,0.46144444444444443,0.437,0.024444444444444435
1037,log_reg,circles,0.2,10000,8,0.01,0.4817777777777778,0.454,0.02777777777777779
1038,log_reg,circles,0.2,10000,8,0.1,0.48477777777777775,0.459,0.025777777777777733
1039,log_reg,circles,0.2,10000,8,1.0,0.48544444444444446,0.461,0.024444444444444435
1040,log_reg,circles,0.2,10000,8,10.0,0.4855555555555556,0.461,0.024555555555555553
1041,log_reg,circles,0.2,10000,8,100.0,0.4856666666666667,0.461,0.02466666666666667
1042,log_reg,circles,0.2,10000,8,1000.0,0.4856666666666667,0.461,0.02466666666666667
1043,log_reg,circles,0.2,10000,9,0.001,0.509,0.493,0.016000000000000014
1044,log_reg,circles,0.2,10000,9,0.01,0.5041111111111111,0.495,0.00911111111111107
1045,log_reg,circles,0.2,10000,9,0.1,0.5046666666666667,0.494,0.010666666666666713
1046,log_reg,circles,0.2,10000,9,1.0,0.5045555555555555,0.495,0.00955555555555554
1047,log_reg,circles,0.2,10000,9,10.0,0.5045555555555555,0.495,0.00955555555555554
1048,log_reg,circles,0.2,10000,9,100.0,0.5045555555555555,0.495,0.00955555555555554
1049,log_reg,circles,0.2,10000,9,1000.0,0.5045555555555555,0.495,0.00955555555555554
1050,log_reg,circles,0.3,10,0,0.001,0.5555555555555556,0.0,0.5555555555555556
1051,log_reg,circles,0.3,10,0,0.01,0.5555555555555556,0.0,0.5555555555555556
1052,log_reg,circles,0.3,10,0,0.1,0.5555555555555556,0.0,0.5555555555555556
1053,log_reg,circles,0.3,10,0,1.0,0.5555555555555556,0.0,0.5555555555555556
1054,log_reg,circles,0.3,10,0,10.0,0.6666666666666666,0.0,0.6666666666666666
1055,log_reg,circles,0.3,10,0,100.0,0.6666666666666666,0.0,0.6666666666666666
1056,log_reg,circles,0.3,10,0,1000.0,0.6666666666666666,0.0,0.6666666666666666
1057,log_reg,circles,0.3,10,1,0.001,0.5555555555555556,0.0,0.5555555555555556
1058,log_reg,circles,0.3,10,1,0.01,0.5555555555555556,0.0,0.5555555555555556
1059,log_reg,circles,0.3,10,1,0.1,0.5555555555555556,0.0,0.5555555555555556
1060,log_reg,circles,0.3,10,1,1.0,0.5555555555555556,0.0,0.5555555555555556
1061,log_reg,circles,0.3,10,1,10.0,0.5555555555555556,0.0,0.5555555555555556
1062,log_reg,circles,0.3,10,1,100.0,0.5555555555555556,0.0,0.5555555555555556
1063,log_reg,circles,0.3,10,1,1000.0,0.5555555555555556,0.0,0.5555555555555556
1064,log_reg,circles,0.3,10,2,0.001,0.5555555555555556,0.0,0.5555555555555556
1065,log_reg,circles,0.3,10,2,0.01,0.5555555555555556,0.0,0.5555555555555556
1066,log_reg,circles,0.3,10,2,0.1,0.5555555555555556,0.0,0.5555555555555556
1067,log_reg,circles,0.3,10,2,1.0,0.7777777777777778,0.0,0.7777777777777778
1068,log_reg,circles,0.3,10,2,10.0,0.6666666666666666,0.0,0.6666666666666666
1069,log_reg,circles,0.3,10,2,100.0,0.6666666666666666,0.0,0.6666666666666666
1070,log_reg,circles,0.3,10,2,1000.0,0.6666666666666666,0.0,0.6666666666666666
1071,log_reg,circles,0.3,10,3,0.001,0.5555555555555556,0.0,0.5555555555555556
1072,log_reg,circles,0.3,10,3,0.01,0.5555555555555556,0.0,0.5555555555555556
1073,log_reg,circles,0.3,10,3,0.1,0.5555555555555556,0.0,0.5555555555555556
1074,log_reg,circles,0.3,10,3,1.0,0.7777777777777778,0.0,0.7777777777777778
1075,log_reg,circles,0.3,10,3,10.0,0.7777777777777778,0.0,0.7777777777777778
1076,log_reg,circles,0.3,10,3,100.0,0.7777777777777778,0.0,0.7777777777777778
1077,log_reg,circles,0.3,10,3,1000.0,0.7777777777777778,0.0,0.7777777777777778
1078,log_reg,circles,0.3,10,4,0.001,0.5555555555555556,0.0,0.5555555555555556
1079,log_reg,circles,0.3,10,4,0.01,0.5555555555555556,0.0,0.5555555555555556
1080,log_reg,circles,0.3,10,4,0.1,0.5555555555555556,0.0,0.5555555555555556
1081,log_reg,circles,0.3,10,4,1.0,0.6666666666666666,0.0,0.6666666666666666
1082,log_reg,circles,0.3,10,4,10.0,0.6666666666666666,0.0,0.6666666666666666
1083,log_reg,circles,0.3,10,4,100.0,0.6666666666666666,0.0,0.6666666666666666
1084,log_reg,circles,0.3,10,4,1000.0,0.6666666666666666,0.0,0.6666666666666666
1085,log_reg,circles,0.3,10,5,0.001,0.5555555555555556,0.0,0.5555555555555556
1086,log_reg,circles,0.3,10,5,0.01,0.5555555555555556,0.0,0.5555555555555556
1087,log_reg,circles,0.3,10,5,0.1,0.5555555555555556,0.0,0.5555555555555556
1088,log_reg,circles,0.3,10,5,1.0,0.6666666666666666,0.0,0.6666666666666666
1089,log_reg,circles,0.3,10,5,10.0,0.6666666666666666,0.0,0.6666666666666666
1090,log_reg,circles,0.3,10,5,100.0,0.6666666666666666,0.0,0.6666666666666666
1091,log_reg,circles,0.3,10,5,1000.0,0.7777777777777778,0.0,0.7777777777777778
1092,log_reg,circles,0.3,10,6,0.001,0.5555555555555556,0.0,0.5555555555555556
1093,log_reg,circles,0.3,10,6,0.01,0.5555555555555556,0.0,0.5555555555555556
1094,log_reg,circles,0.3,10,6,0.1,0.5555555555555556,0.0,0.5555555555555556
1095,log_reg,circles,0.3,10,6,1.0,0.4444444444444444,0.0,0.4444444444444444
1096,log_reg,circles,0.3,10,6,10.0,0.3333333333333333,0.0,0.3333333333333333
1097,log_reg,circles,0.3,10,6,100.0,0.3333333333333333,0.0,0.3333333333333333
1098,log_reg,circles,0.3,10,6,1000.0,0.3333333333333333,0.0,0.3333333333333333
1099,log_reg,circles,0.3,10,7,0.001,0.5555555555555556,0.0,0.5555555555555556
1100,log_reg,circles,0.3,10,7,0.01,0.5555555555555556,0.0,0.5555555555555556
1101,log_reg,circles,0.3,10,7,0.1,0.5555555555555556,0.0,0.5555555555555556
1102,log_reg,circles,0.3,10,7,1.0,0.6666666666666666,0.0,0.6666666666666666
1103,log_reg,circles,0.3,10,7,10.0,0.6666666666666666,0.0,0.6666666666666666
1104,log_reg,circles,0.3,10,7,100.0,0.6666666666666666,0.0,0.6666666666666666
1105,log_reg,circles,0.3,10,7,1000.0,0.6666666666666666,0.0,0.6666666666666666
1106,log_reg,circles,0.3,10,8,0.001,0.5555555555555556,0.0,0.5555555555555556
1107,log_reg,circles,0.3,10,8,0.01,0.5555555555555556,0.0,0.5555555555555556
1108,log_reg,circles,0.3,10,8,0.1,0.5555555555555556,0.0,0.5555555555555556
1109,log_reg,circles,0.3,10,8,1.0,0.6666666666666666,0.0,0.6666666666666666
1110,log_reg,circles,0.3,10,8,10.0,0.7777777777777778,0.0,0.7777777777777778
1111,log_reg,circles,0.3,10,8,100.0,0.7777777777777778,0.0,0.7777777777777778
1112,log_reg,circles,0.3,10,8,1000.0,0.7777777777777778,0.0,0.7777777777777778
1113,log_reg,circles,0.3,10,9,0.001,0.5555555555555556,0.0,0.5555555555555556
1114,log_reg,circles,0.3,10,9,0.01,0.5555555555555556,0.0,0.5555555555555556
1115,log_reg,circles,0.3,10,9,0.1,0.5555555555555556,0.0,0.5555555555555556
1116,log_reg,circles,0.3,10,9,1.0,0.6666666666666666,0.0,0.6666666666666666
1117,log_reg,circles,0.3,10,9,10.0,0.5555555555555556,0.0,0.5555555555555556
1118,log_reg,circles,0.3,10,9,100.0,0.5555555555555556,0.0,0.5555555555555556
1119,log_reg,circles,0.3,10,9,1000.0,0.5555555555555556,0.0,0.5555555555555556
1120,log_reg,circles,0.3,50,0,0.001,0.5777777777777777,0.6,-0.022222222222222254
1121,log_reg,circles,0.3,50,0,0.01,0.5777777777777777,0.6,-0.022222222222222254
1122,log_reg,circles,0.3,50,0,0.1,0.5777777777777777,0.6,-0.022222222222222254
1123,log_reg,circles,0.3,50,0,1.0,0.5777777777777777,0.6,-0.022222222222222254
1124,log_reg,circles,0.3,50,0,10.0,0.5777777777777777,0.6,-0.022222222222222254
1125,log_reg,circles,0.3,50,0,100.0,0.5777777777777777,0.6,-0.022222222222222254
1126,log_reg,circles,0.3,50,0,1000.0,0.5777777777777777,0.6,-0.022222222222222254
1127,log_reg,circles,0.3,50,1,0.001,0.6,0.4,0.19999999999999996
1128,log_reg,circles,0.3,50,1,0.01,0.6,0.4,0.19999999999999996
1129,log_reg,circles,0.3,50,1,0.1,0.6,0.4,0.19999999999999996
1130,log_reg,circles,0.3,50,1,1.0,0.6222222222222222,0.6,0.022222222222222254
1131,log_reg,circles,0.3,50,1,10.0,0.6222222222222222,0.6,0.022222222222222254
1132,log_reg,circles,0.3,50,1,100.0,0.6222222222222222,0.6,0.022222222222222254
1133,log_reg,circles,0.3,50,1,1000.0,0.6222222222222222,0.6,0.022222222222222254
1134,log_reg,circles,0.3,50,2,0.001,0.5555555555555556,0.8,-0.24444444444444446
1135,log_reg,circles,0.3,50,2,0.01,0.5555555555555556,0.8,-0.24444444444444446
1136,log_reg,circles,0.3,50,2,0.1,0.5555555555555556,0.8,-0.24444444444444446
1137,log_reg,circles,0.3,50,2,1.0,0.6222222222222222,0.4,0.2222222222222222
1138,log_reg,circles,0.3,50,2,10.0,0.6,0.4,0.19999999999999996
1139,log_reg,circles,0.3,50,2,100.0,0.6,0.4,0.19999999999999996
1140,log_reg,circles,0.3,50,2,1000.0,0.6,0.4,0.19999999999999996
1141,log_reg,circles,0.3,50,3,0.001,0.5777777777777777,0.6,-0.022222222222222254
1142,log_reg,circles,0.3,50,3,0.01,0.5777777777777777,0.6,-0.022222222222222254
1143,log_reg,circles,0.3,50,3,0.1,0.5777777777777777,0.6,-0.022222222222222254
1144,log_reg,circles,0.3,50,3,1.0,0.6444444444444445,0.6,0.04444444444444451
1145,log_reg,circles,0.3,50,3,10.0,0.6222222222222222,0.6,0.022222222222222254
1146,log_reg,circles,0.3,50,3,100.0,0.6222222222222222,0.6,0.022222222222222254
1147,log_reg,circles,0.3,50,3,1000.0,0.6222222222222222,0.6,0.022222222222222254
1148,log_reg,circles,0.3,50,4,0.001,0.6,0.4,0.19999999999999996
1149,log_reg,circles,0.3,50,4,0.01,0.6,0.4,0.19999999999999996
1150,log_reg,circles,0.3,50,4,0.1,0.6,0.4,0.19999999999999996
1151,log_reg,circles,0.3,50,4,1.0,0.6222222222222222,0.2,0.4222222222222222
1152,log_reg,circles,0.3,50,4,10.0,0.6888888888888889,0.2,0.4888888888888889
1153,log_reg,circles,0.3,50,4,100.0,0.6888888888888889,0.2,0.4888888888888889
1154,log_reg,circles,0.3,50,4,1000.0,0.6888888888888889,0.2,0.4888888888888889
1155,log_reg,circles,0.3,50,5,0.001,0.5777777777777777,0.6,-0.022222222222222254
1156,log_reg,circles,0.3,50,5,0.01,0.5777777777777777,0.6,-0.022222222222222254
1157,log_reg,circles,0.3,50,5,0.1,0.5777777777777777,0.6,-0.022222222222222254
1158,log_reg,circles,0.3,50,5,1.0,0.5777777777777777,0.6,-0.022222222222222254
1159,log_reg,circles,0.3,50,5,10.0,0.5777777777777777,0.6,-0.022222222222222254
1160,log_reg,circles,0.3,50,5,100.0,0.5777777777777777,0.6,-0.022222222222222254
1161,log_reg,circles,0.3,50,5,1000.0,0.5777777777777777,0.6,-0.022222222222222254
1162,log_reg,circles,0.3,50,6,0.001,0.5777777777777777,0.6,-0.022222222222222254
1163,log_reg,circles,0.3,50,6,0.01,0.5777777777777777,0.6,-0.022222222222222254
1164,log_reg,circles,0.3,50,6,0.1,0.5777777777777777,0.6,-0.022222222222222254
1165,log_reg,circles,0.3,50,6,1.0,0.6444444444444445,0.6,0.04444444444444451
1166,log_reg,circles,0.3,50,6,10.0,0.6222222222222222,0.6,0.022222222222222254
1167,log_reg,circles,0.3,50,6,100.0,0.6222222222222222,0.6,0.022222222222222254
1168,log_reg,circles,0.3,50,6,1000.0,0.6222222222222222,0.6,0.022222222222222254
1169,log_reg,circles,0.3,50,7,0.001,0.5777777777777777,0.6,-0.022222222222222254
1170,log_reg,circles,0.3,50,7,0.01,0.5777777777777777,0.6,-0.022222222222222254
1171,log_reg,circles,0.3,50,7,0.1,0.5777777777777777,0.6,-0.022222222222222254
1172,log_reg,circles,0.3,50,7,1.0,0.6,0.6,0.0
1173,log_reg,circles,0.3,50,7,10.0,0.6,0.6,0.0
1174,log_reg,circles,0.3,50,7,100.0,0.6,0.6,0.0
1175,log_reg,circles,0.3,50,7,1000.0,0.6,0.6,0.0
1176,log_reg,circles,0.3,50,8,0.001,0.6222222222222222,0.2,0.4222222222222222
1177,log_reg,circles,0.3,50,8,0.01,0.6222222222222222,0.2,0.4222222222222222
1178,log_reg,circles,0.3,50,8,0.1,0.6222222222222222,0.2,0.4222222222222222
1179,log_reg,circles,0.3,50,8,1.0,0.6222222222222222,0.2,0.4222222222222222
1180,log_reg,circles,0.3,50,8,10.0,0.6222222222222222,0.2,0.4222222222222222
1181,log_reg,circles,0.3,50,8,100.0,0.6222222222222222,0.2,0.4222222222222222
1182,log_reg,circles,0.3,50,8,1000.0,0.6222222222222222,0.2,0.4222222222222222
1183,log_reg,circles,0.3,50,9,0.001,0.5333333333333333,1.0,-0.4666666666666667
1184,log_reg,circles,0.3,50,9,0.01,0.5333333333333333,1.0,-0.4666666666666667
1185,log_reg,circles,0.3,50,9,0.1,0.5333333333333333,1.0,-0.4666666666666667
1186,log_reg,circles,0.3,50,9,1.0,0.5333333333333333,1.0,-0.4666666666666667
1187,log_reg,circles,0.3,50,9,10.0,0.5333333333333333,1.0,-0.4666666666666667
1188,log_reg,circles,0.3,50,9,100.0,0.5333333333333333,1.0,-0.4666666666666667
1189,log_reg,circles,0.3,50,9,1000.0,0.5333333333333333,1.0,-0.4666666666666667
1190,log_reg,circles,0.3,100,0,0.001,0.5444444444444444,0.5,0.0444444444444444
1191,log_reg,circles,0.3,100,0,0.01,0.5444444444444444,0.5,0.0444444444444444
1192,log_reg,circles,0.3,100,0,0.1,0.5444444444444444,0.5,0.0444444444444444
1193,log_reg,circles,0.3,100,0,1.0,0.6111111111111112,0.6,0.011111111111111183
1194,log_reg,circles,0.3,100,0,10.0,0.6333333333333333,0.6,0.033333333333333326
1195,log_reg,circles,0.3,100,0,100.0,0.6333333333333333,0.6,0.033333333333333326
1196,log_reg,circles,0.3,100,0,1000.0,0.6333333333333333,0.6,0.033333333333333326
1197,log_reg,circles,0.3,100,1,0.001,0.5222222222222223,0.7,-0.1777777777777777
1198,log_reg,circles,0.3,100,1,0.01,0.5222222222222223,0.7,-0.1777777777777777
1199,log_reg,circles,0.3,100,1,0.1,0.6111111111111112,0.6,0.011111111111111183
1200,log_reg,circles,0.3,100,1,1.0,0.5777777777777777,0.6,-0.022222222222222254
1201,log_reg,circles,0.3,100,1,10.0,0.5777777777777777,0.6,-0.022222222222222254
1202,log_reg,circles,0.3,100,1,100.0,0.5777777777777777,0.6,-0.022222222222222254
1203,log_reg,circles,0.3,100,1,1000.0,0.5777777777777777,0.6,-0.022222222222222254
1204,log_reg,circles,0.3,100,2,0.001,0.5444444444444444,0.5,0.0444444444444444
1205,log_reg,circles,0.3,100,2,0.01,0.5444444444444444,0.5,0.0444444444444444
1206,log_reg,circles,0.3,100,2,0.1,0.5666666666666667,0.5,0.06666666666666665
1207,log_reg,circles,0.3,100,2,1.0,0.5888888888888889,0.3,0.2888888888888889
1208,log_reg,circles,0.3,100,2,10.0,0.5888888888888889,0.3,0.2888888888888889
1209,log_reg,circles,0.3,100,2,100.0,0.5888888888888889,0.3,0.2888888888888889
1210,log_reg,circles,0.3,100,2,1000.0,0.5888888888888889,0.3,0.2888888888888889
1211,log_reg,circles,0.3,100,3,0.001,0.5333333333333333,0.6,-0.06666666666666665
1212,log_reg,circles,0.3,100,3,0.01,0.5333333333333333,0.6,-0.06666666666666665
1213,log_reg,circles,0.3,100,3,0.1,0.5333333333333333,0.6,-0.06666666666666665
1214,log_reg,circles,0.3,100,3,1.0,0.6222222222222222,0.6,0.022222222222222254
1215,log_reg,circles,0.3,100,3,10.0,0.6111111111111112,0.6,0.011111111111111183
1216,log_reg,circles,0.3,100,3,100.0,0.6111111111111112,0.6,0.011111111111111183
1217,log_reg,circles,0.3,100,3,1000.0,0.6111111111111112,0.6,0.011111111111111183
1218,log_reg,circles,0.3,100,4,0.001,0.5333333333333333,0.6,-0.06666666666666665
1219,log_reg,circles,0.3,100,4,0.01,0.5333333333333333,0.6,-0.06666666666666665
1220,log_reg,circles,0.3,100,4,0.1,0.6,0.5,0.09999999999999998
1221,log_reg,circles,0.3,100,4,1.0,0.5777777777777777,0.3,0.27777777777777773
1222,log_reg,circles,0.3,100,4,10.0,0.5777777777777777,0.3,0.27777777777777773
1223,log_reg,circles,0.3,100,4,100.0,0.5777777777777777,0.3,0.27777777777777773
1224,log_reg,circles,0.3,100,4,1000.0,0.5777777777777777,0.3,0.27777777777777773
1225,log_reg,circles,0.3,100,5,0.001,0.5555555555555556,0.4,0.15555555555555556
1226,log_reg,circles,0.3,100,5,0.01,0.5555555555555556,0.4,0.15555555555555556
1227,log_reg,circles,0.3,100,5,0.1,0.5555555555555556,0.4,0.15555555555555556
1228,log_reg,circles,0.3,100,5,1.0,0.5555555555555556,0.4,0.15555555555555556
1229,log_reg,circles,0.3,100,5,10.0,0.5555555555555556,0.4,0.15555555555555556
1230,log_reg,circles,0.3,100,5,100.0,0.5555555555555556,0.4,0.15555555555555556
1231,log_reg,circles,0.3,100,5,1000.0,0.5555555555555556,0.4,0.15555555555555556
1232,log_reg,circles,0.3,100,6,0.001,0.5888888888888889,0.1,0.48888888888888893
1233,log_reg,circles,0.3,100,6,0.01,0.5888888888888889,0.1,0.48888888888888893
1234,log_reg,circles,0.3,100,6,0.1,0.5888888888888889,0.1,0.48888888888888893
1235,log_reg,circles,0.3,100,6,1.0,0.5888888888888889,0.1,0.48888888888888893
1236,log_reg,circles,0.3,100,6,10.0,0.5888888888888889,0.1,0.48888888888888893
1237,log_reg,circles,0.3,100,6,100.0,0.5888888888888889,0.1,0.48888888888888893
1238,log_reg,circles,0.3,100,6,1000.0,0.5888888888888889,0.1,0.48888888888888893
1239,log_reg,circles,0.3,100,7,0.001,0.5333333333333333,0.6,-0.06666666666666665
1240,log_reg,circles,0.3,100,7,0.01,0.5333333333333333,0.6,-0.06666666666666665
1241,log_reg,circles,0.3,100,7,0.1,0.6111111111111112,0.6,0.011111111111111183
1242,log_reg,circles,0.3,100,7,1.0,0.5666666666666667,0.6,-0.033333333333333326
1243,log_reg,circles,0.3,100,7,10.0,0.5444444444444444,0.6,-0.05555555555555558
